Angle,Intensity
66.999,191
67.01,201
67.02,166
67.03,179
67.04,190
67.05,200
67.06,178
67.071,189
67.081,166
67.091,159
67.101,160
67.111,173
67.122,175
67.132,185
67.142,205
67.152,152
67.162,180
67.173,195
67.183,162
67.193,185
67.203,192
67.213,185
67.224,164
67.234,174
67.244,152
67.254,162
67.264,186
67.275,197
67.285,181
67.295,177
67.305,160
67.315,199
67.325,169
67.336,178
67.346,215
67.356,166
67.366,166
67.376,184
67.387,171
67.397,186
67.407,187
67.417,191
67.427,180
67.438,196
67.448,184
67.458,204
67.468,182
67.478,194
67.489,167
67.499,176
67.509,190
67.519,165
67.529,188
67.54,177
67.55,170
67.56,167
67.57,174
67.58,190
67.591,162
67.601,177
67.611,184
67.621,155
67.631,181
67.641,196
67.652,196
67.662,165
67.672,151
67.682,187
67.692,163
67.703,164
67.713,184
67.723,164
67.733,178
67.743,175
67.754,186
67.764,155
67.774,168
67.784,176
67.794,162
67.805,199
67.815,172
67.825,176
67.835,155
67.845,176
67.856,163
67.866,167
67.876,162
67.886,174
67.896,169
67.906,161
67.917,165
67.927,161
67.937,193
67.947,168
67.957,171
67.968,156
67.978,171
67.988,191
67.998,173
68.008,176
68.019,164
68.029,192
68.039,159
68.049,168
68.059,173
68.07,159
68.08,150
68.09,208
68.1,181
68.11,185
68.121,166
68.131,176
68.141,139
68.151,167
68.161,163
68.171,152
68.182,166
68.192,189
68.202,179
68.212,161
68.222,183
68.233,167
68.243,193
68.253,165
68.263,157
68.273,183
68.284,185
68.294,161
68.304,168
68.314,163
68.324,159
68.335,171
68.345,181
68.355,156
68.365,180
68.375,155
68.386,196
68.396,209
68.406,163
68.416,158
68.426,157
68.437,184
68.447,180
68.457,156
68.467,190
68.477,143
68.487,149
68.498,176
68.508,180
68.518,181
68.528,157
68.538,168
68.549,184
68.559,177
68.569,156
68.579,151
68.589,187
68.6,139
68.61,157
68.62,158
68.63,171
68.64,171
68.651,178
68.661,171
68.671,180
68.681,160
68.691,155
68.702,177
68.712,176
68.722,169
68.732,168
68.742,154
68.752,150
68.763,156
68.773,161
68.783,182
68.793,159
68.803,181
68.814,164
68.824,185
68.834,172
68.844,160
68.854,167
68.865,179
68.875,177
68.885,161
68.895,145
68.905,145
68.916,187
68.926,162
68.936,165
68.946,175
68.956,174
68.967,147
68.977,164
68.987,174
68.997,165
69.007,162
69.018,166
69.028,162
69.038,163
69.048,151
69.058,156
69.068,189
69.079,188
69.089,174
69.099,196
69.109,180
69.119,153
69.13,166
69.14,195
69.15,158
69.16,188
69.17,166
69.181,168
69.191,192
69.201,131
69.211,158
69.221,159
69.232,163
69.242,148
69.252,161
69.262,149
69.272,182
69.283,174
69.293,134
69.303,171
69.313,175
69.323,158
69.333,153
69.344,157
69.354,158
69.364,181
69.374,133
69.384,141
69.395,144
69.405,132
69.415,173
69.425,157
69.435,151
69.446,149
69.456,148
69.466,173
69.476,161
69.486,141
69.497,154
69.507,157
69.517,158
69.527,152
69.537,140
69.548,157
69.558,175
69.568,159
69.578,156
69.588,147
69.599,170
69.609,162
69.619,154
69.629,153
69.639,169
69.649,151
69.66,170
69.67,152
69.68,159
69.69,145
69.7,170
69.711,163
69.721,153
69.731,142
69.741,196
69.751,171
69.762,125
69.772,143
69.782,178
69.792,147
69.802,162
69.813,160
69.823,170
69.833,142
69.843,165
69.853,145
69.864,182
69.874,182
69.884,153
69.894,160
69.904,160
69.914,169
69.925,169
69.935,146
69.945,151
69.955,145
69.965,142
69.976,152
69.986,130
69.996,168
70.006,146
70.016,157
70.027,160
70.037,161
70.047,178
70.057,155
70.067,182
70.078,155
70.088,154
70.098,158
70.108,176
70.118,163
70.129,144
70.139,146
70.149,159
70.159,159
70.169,156
70.179,153
70.19,168
70.2,165
70.21,167
70.22,167
70.23,167
70.241,155
70.251,144
70.261,142
70.271,166
70.281,138
70.292,159
70.302,164
70.312,162
70.322,170
70.332,149
70.343,140
70.353,143
70.363,155
70.373,149
70.383,164
70.394,178
70.404,131
70.414,151
70.424,164
70.434,145
70.445,155
70.455,150
70.465,155
70.475,177
70.485,158
70.495,148
70.506,172
70.516,148
70.526,154
70.536,164
70.546,154
70.557,144
70.567,155
70.577,141
70.587,166
70.597,145
70.608,152
70.618,175
70.628,154
70.638,155
70.648,160
70.659,159
70.669,161
70.679,170
70.689,162
70.699,166
70.71,148
70.72,164
70.73,169
70.74,139
70.75,156
70.76,153
70.771,168
70.781,145
70.791,176
70.801,149
70.811,152
70.822,141
70.832,156
70.842,141
70.852,149
70.862,192
70.873,171
70.883,157
70.893,172
70.903,147
70.913,149
70.924,154
70.934,177
70.944,146
70.954,162
70.964,177
70.975,163
70.985,178
70.995,171
71.005,157
71.015,148
71.026,176
71.036,170
71.046,158
71.056,157
71.066,156
71.076,141
71.087,163
71.097,165
71.107,162
71.117,153
71.127,146
71.138,170
71.148,166
71.158,165
71.168,138
71.178,154
71.189,159
71.199,155
71.209,166
71.219,169
71.229,183
71.24,189
71.25,153
71.26,192
71.27,183
71.28,163
71.291,161
71.301,169
71.311,156
71.321,178
71.331,160
71.341,174
71.352,196
71.362,161
71.372,154
71.382,164
71.392,144
71.403,150
71.413,181
71.423,156
71.433,158
71.443,181
71.454,184
71.464,161
71.474,153
71.484,174
71.494,160
71.505,166
71.515,138
71.525,154
71.535,153
71.545,173
71.556,155
71.566,174
71.576,178
71.586,185
71.596,181
71.606,153
71.617,169
71.627,164
71.637,177
71.647,159
71.657,169
71.668,183
71.678,179
71.688,163
71.698,163
71.708,194
71.719,147
71.729,156
71.739,185
71.749,177
71.759,186
71.77,186
71.78,174
71.79,163
71.8,181
71.81,183
71.821,159
71.831,179
71.841,166
71.851,166
71.861,151
71.872,175
71.882,161
71.892,182
71.902,160
71.912,157
71.922,155
71.933,166
71.943,169
71.953,172
71.963,156
71.973,162
71.984,155
71.994,159
72.004,174
72.014,201
72.024,156
72.035,164
72.045,176
72.055,168
72.065,170
72.075,161
72.086,195
72.096,163
72.106,159
72.116,173
72.126,196
72.137,184
72.147,159
72.157,174
72.167,161
72.177,190
72.187,181
72.198,158
72.208,184
72.218,183
72.228,182
72.238,177
72.249,172
72.259,169
72.269,181
72.279,187
72.289,194
72.3,157
72.31,192
72.32,183
72.33,170
72.34,218
72.351,169
72.361,183
72.371,163
72.381,169
72.391,169
72.402,199
72.412,216
72.422,172
72.432,181
72.442,179
72.453,179
72.463,187
72.473,169
72.483,168
72.493,153
72.503,161
72.514,177
72.524,193
72.534,177
72.544,179
72.554,165
72.565,190
72.575,170
72.585,173
72.595,167
72.605,155
72.616,179
72.626,168
72.636,197
72.646,174
72.656,205
72.667,175
72.677,165
72.687,196
72.697,176
72.707,174
72.718,181
72.728,176
72.738,177
72.748,186
72.758,183
72.768,180
72.779,178
72.789,178
72.799,170
72.809,175
72.819,200
72.83,201
72.84,176
72.85,184
72.86,205
72.87,206
72.881,188
72.891,191
72.901,211
72.911,179
72.921,193
72.932,180
72.942,169
72.952,183
72.962,143
72.972,175
72.983,184
72.993,204
73.003,167
73.013,198
73.023,186
73.033,173
73.044,173
73.054,184
73.064,177
73.074,194
73.084,178
73.095,157
73.105,188
73.115,192
73.125,164
73.135,168
73.146,163
73.156,183
73.166,187
73.176,180
73.186,177
73.197,190
73.207,147
73.217,177
73.227,165
73.237,170
73.248,173
73.258,207
73.268,186
73.278,202
73.288,179
73.299,170
73.309,196
73.319,185
73.329,162
73.339,205
73.349,170
73.36,188
73.37,177
73.38,149
73.39,177
73.4,197
73.411,164
73.421,151
73.431,187
73.441,172
73.451,183
73.462,186
73.472,161
73.482,173
73.492,157
73.502,197
73.513,157
73.523,174
73.533,189
73.543,162
73.553,171
73.564,185
73.574,171
73.584,173
73.594,187
73.604,188
73.614,229
73.625,162
73.635,153
73.645,178
73.655,187
73.665,189
73.676,203
73.686,169
73.696,177
73.706,209
73.716,190
73.727,179
73.737,194
73.747,222
73.757,186
73.767,202
73.778,168
73.788,209
73.798,204
73.808,197
73.818,201
73.829,160
73.839,197
73.849,199
73.859,215
73.869,202
73.88,196
73.89,201
73.9,198
73.91,206
73.92,219
73.93,195
73.941,208
73.951,206
73.961,174
73.971,209
73.981,204
73.992,215
74.002,206
74.012,213
74.022,194
74.032,202
74.043,197
74.053,192
74.063,208
74.073,202
74.083,203
74.094,175
74.104,219
74.114,206
74.124,204
74.134,179
74.145,209
74.155,198
74.165,192
74.175,190
74.185,196
74.195,209
74.206,216
74.216,165
74.226,192
74.236,184
74.246,189
74.257,176
74.267,181
74.277,198
74.287,219
74.297,185
74.308,175
74.318,194
74.328,170
74.338,184
74.348,199
74.359,186
74.369,185
74.379,202
74.389,197
74.399,200
74.41,189
74.42,185
74.43,154
74.44,208
74.45,184
74.461,214
74.471,197
74.481,188
74.491,185
74.501,201
74.511,200
74.522,165
74.532,209
74.542,211
74.552,165
74.562,195
74.573,161
74.583,208
74.593,204
74.603,212
74.613,181
74.624,184
74.634,145
74.644,229
74.654,179
74.664,185
74.675,193
74.685,164
74.695,173
74.705,181
74.715,214
74.726,196
74.736,202
74.746,198
74.756,191
74.766,199
74.776,196
74.787,179
74.797,179
74.807,179
74.817,173
74.827,185
74.838,189
74.848,190
74.858,175
74.868,193
74.878,199
74.889,211
74.899,194
74.909,205
74.919,218
74.929,182
74.94,193
74.95,180
74.96,200
74.97,201
74.98,232
74.991,217
75.001,166
75.011,187
75.021,216
75.031,187
75.041,184
75.052,195
75.062,189
75.072,180
75.082,187
75.092,186
75.103,214
75.113,228
75.123,209
75.133,183
75.143,193
75.154,185
75.164,207
75.174,191
75.184,200
75.194,192
75.205,194
75.215,204
75.225,180
75.235,163
75.245,211
75.256,199
75.266,210
75.276,198
75.286,218
75.296,191
75.307,194
75.317,198
75.327,233
75.337,181
75.347,197
75.357,197
75.368,200
75.378,159
75.388,213
75.398,191
75.408,171
75.419,218
75.429,195
75.439,189
75.449,200
75.459,207
75.47,202
75.48,179
75.49,194
75.5,200
75.51,187
75.521,167
75.531,205
75.541,195
75.551,194
75.561,226
75.572,216
75.582,191
75.592,181
75.602,218
75.612,189
75.622,199
75.633,231
75.643,187
75.653,179
75.663,196
75.673,177
75.684,194
75.694,174
75.704,198
75.714,211
75.724,185
75.735,181
75.745,215
75.755,208
75.765,179
75.775,217
75.786,210
75.796,230
75.806,216
75.816,196
75.826,209
75.837,225
75.847,200
75.857,187
75.867,200
75.877,209
75.888,176
75.898,188
75.908,212
75.918,196
75.928,187
75.938,205
75.949,203
75.959,196
75.969,185
75.979,221
75.989,244
76,203
76.01,194
76.02,200
76.03,215
76.04,208
76.051,222
76.061,227
76.071,205
76.081,202
76.091,191
76.102,221
76.112,223
76.122,222
76.132,227
76.142,207
76.153,217
76.163,210
76.173,218
76.183,205
76.193,209
76.203,195
76.214,216
76.224,179
76.234,225
76.244,199
76.254,221
76.265,213
76.275,219
76.285,221
76.295,215
76.305,221
76.316,208
76.326,219
76.336,231
76.346,230
76.356,225
76.367,236
76.377,231
76.387,213
76.397,224
76.407,224
76.418,229
76.428,212
76.438,217
76.448,236
76.458,222
76.468,226
76.479,233
76.489,233
76.499,241
76.509,219
76.519,232
76.53,247
76.54,243
76.55,263
76.56,244
76.57,234
76.581,258
76.591,249
76.601,257
76.611,268
76.621,268
76.632,248
76.642,244
76.652,266
76.662,234
76.672,275
76.683,267
76.693,258
76.703,261
76.713,277
76.723,262
76.734,259
76.744,292
76.754,273
76.764,266
76.774,258
76.784,286
76.795,266
76.805,283
76.815,292
76.825,294
76.835,298
76.846,310
76.856,281
76.866,325
76.876,302
76.886,334
76.897,312
76.907,320
76.917,312
76.927,359
76.937,339
76.948,308
76.958,344
76.968,317
76.978,333
76.988,338
76.999,360
77.009,349
77.019,357
77.029,339
77.039,388
77.049,359
77.06,381
77.07,369
77.08,383
77.09,391
77.1,433
77.111,398
77.121,442
77.131,461
77.141,453
77.151,483
77.162,494
77.172,498
77.182,470
77.192,536
77.202,528
77.213,548
77.223,540
77.233,581
77.243,604
77.253,624
77.264,595
77.274,655
77.284,670
77.294,691
77.304,712
77.315,730
77.325,768
77.335,738
77.345,843
77.355,886
77.365,903
77.376,999
77.386,966
77.396,996
77.406,1051
77.416,1085
77.427,1135
77.437,1204
77.447,1271
77.457,1359
77.467,1463
77.478,1392
77.488,1465
77.498,1575
77.508,1734
77.518,1715
77.529,1839
77.539,1903
77.549,2024
77.559,2120
77.569,2159
77.58,2267
77.59,2437
77.6,2435
77.61,2706
77.62,2670
77.63,2765
77.641,2939
77.651,3014
77.661,3145
77.671,3230
77.681,3315
77.692,3347
77.702,3471
77.712,3392
77.722,3371
77.732,3489
77.743,3517
77.753,3540
77.763,3584
77.773,3379
77.783,3507
77.794,3400
77.804,3379
77.814,3359
77.824,3308
77.834,3247
77.845,3228
77.855,3289
77.865,3217
77.875,3175
77.885,3091
77.895,3023
77.906,2961
77.916,2929
77.926,2870
77.936,2867
77.946,2746
77.957,2742
77.967,2677
77.977,2523
77.987,2609
77.997,2463
78.008,2368
78.018,2210
78.028,2259
78.038,2209
78.048,2041
78.059,2008
78.069,1825
78.079,1812
78.089,1661
78.099,1650
78.11,1599
78.12,1617
78.13,1413
78.14,1405
78.15,1395
78.161,1265
78.171,1219
78.181,1194
78.191,1154
78.201,1094
78.211,1057
78.222,1007
78.232,940
78.242,969
78.252,937
78.262,829
78.273,863
78.283,804
78.293,800
78.303,746
78.313,730
78.324,701
78.334,678
78.344,678
78.354,670
78.364,628
78.375,601
78.385,599
78.395,545
78.405,543
78.415,531
78.426,543
78.436,536
78.446,560
78.456,487
78.466,539
78.476,503
78.487,465
78.497,490
78.507,459
78.517,473
78.527,478
78.538,423
78.548,428
78.558,409
78.568,413
78.578,407
78.589,399
78.599,381
78.609,383
78.619,324
78.629,375
78.64,386
78.65,376
78.66,338
78.67,403
78.68,387
78.691,349
78.701,355
78.711,333
78.721,351
78.731,343
78.742,348
78.752,311
78.762,350
78.772,324
78.782,300
78.792,327
78.803,284
78.813,314
78.823,294
78.833,299
78.843,304
78.854,328
78.864,291
78.874,293
78.884,318
78.894,292
78.905,301
78.915,290
78.925,310
78.935,303
78.945,333
78.956,304
78.966,297
78.976,276
78.986,288
78.996,291
79.007,276
79.017,253
79.027,283
79.037,261
79.047,286
79.057,234
79.068,250
79.078,248
79.088,273
79.098,262
79.108,275
79.119,239
79.129,264
79.139,284
79.149,269
79.159,257
79.17,250
79.18,240
79.19,258
79.2,249
79.21,210
79.221,236
79.231,232
79.241,235
79.251,244
79.261,253
79.272,233
79.282,244
79.292,246
79.302,231
79.312,227
79.322,240
79.333,224
79.343,251
79.353,227
79.363,211
79.373,238
79.384,214
79.394,226
79.404,213
79.414,236
79.424,261
79.435,257
79.445,254
79.455,238
79.465,231
79.475,216
79.486,189
79.496,230
79.506,210
79.516,238
79.526,245
79.537,214
79.547,213
79.557,219
79.567,213
79.577,227
79.588,230
79.598,209
79.608,213
79.618,207
79.628,245
79.638,247
79.649,218
79.659,217
79.669,190
79.679,203
79.689,249
79.7,188
79.71,199
79.72,226
79.73,209
79.74,201
79.751,213
79.761,173
79.771,206
79.781,223
79.791,202
79.802,199
79.812,189
79.822,231
79.832,204
79.842,252
79.853,189
79.863,197
79.873,210
79.883,206
79.893,183
79.903,213
79.914,204
79.924,232
79.934,225
79.944,202
79.954,197
79.965,195
79.975,172
79.985,170
79.995,188
80.005,185
80.016,208
80.026,194
80.036,214
80.046,179
80.056,202
80.067,198
80.077,176
80.087,190
80.097,200
80.107,188
80.118,194
80.128,199
80.138,175
80.148,185
80.158,201
80.169,163
80.179,188
80.189,185
80.199,174
80.209,216
80.219,193
80.23,180
80.24,191
80.25,200
80.26,173
80.27,190
80.281,172
80.291,183
80.301,196
80.311,182
80.321,213
80.332,196
80.342,170
80.352,179
80.362,175
80.372,192
80.383,164
80.393,199
80.403,198
80.413,183
80.423,180
80.434,205
80.444,186
80.454,169
80.464,186
80.474,169
80.484,179
80.495,159
80.505,181
80.515,174
80.525,175
80.535,219
80.546,185
80.556,208
80.566,196
80.576,178
80.586,193
80.597,220
80.607,188
80.617,170
80.627,204
80.637,174
80.648,190
80.658,164
80.668,159
80.678,195
80.688,194
80.699,188
80.709,200
80.719,187
80.729,167
80.739,153
80.75,179
80.76,179
80.77,180
80.78,182
80.79,202
80.8,166
80.811,188
80.821,155
80.831,190
80.841,181
80.851,182
80.862,167
80.872,174
80.882,185
80.892,184
80.902,169
80.913,202
80.923,182
80.933,197
80.943,177
80.953,187
80.964,178
80.974,170
80.984,197
80.994,187
81.004,187
81.015,186
81.025,210
81.035,170
81.045,186
81.055,184
81.065,179
81.076,201
81.086,197
81.096,166
81.106,216
81.116,189
81.127,207
81.137,221
81.147,198
81.157,206
81.167,198
81.178,232
81.188,206
81.198,191
81.208,245
81.218,199
81.229,221
81.239,206
81.249,222
81.259,247
81.269,233
81.28,187
81.29,237
81.3,223
81.31,227
81.32,230
81.33,270
81.341,229
81.351,262
81.361,243
81.371,246
81.381,266
81.392,261
81.402,265
81.412,306
81.422,262
81.432,283
81.443,319
81.453,283
81.463,297
81.473,313
81.483,331
81.494,338
81.504,317
81.514,356
81.524,383
81.534,351
81.545,363
81.555,364
81.565,375
81.575,413
81.585,389
81.596,419
81.606,434
81.616,446
81.626,426
81.636,516
81.646,491
81.657,507
81.667,537
81.677,570
81.687,597
81.697,657
81.708,685
81.718,698
81.728,669
81.738,736
81.748,737
81.759,792
81.769,807
81.779,809
81.789,865
81.799,929
81.81,918
81.82,890
81.83,986
81.84,1000
81.85,1035
81.861,990
81.871,978
81.881,1097
81.891,1013
81.901,1023
81.911,992
81.922,1029
81.932,1013
81.942,1065
81.952,1053
81.962,1080
81.973,1006
81.983,970
81.993,937
82.003,982
82.013,961
82.024,1002
82.034,962
82.044,930
82.054,932
82.064,924
82.075,916
82.085,905
82.095,850
82.105,780
82.115,880
82.126,898
82.136,755
82.146,813
82.156,802
82.166,743
82.177,717
82.187,687
82.197,706
82.207,677
82.217,671
82.227,663
82.238,602
82.248,606
82.258,573
82.268,582
82.278,578
82.289,487
82.299,507
82.309,498
82.319,456
82.329,455
82.34,438
82.35,430
82.36,395
82.37,408
82.38,418
82.391,385
82.401,321
82.411,359
82.421,327
82.431,310
82.442,324
82.452,297
82.462,305
82.472,303
82.482,277
82.492,274
82.503,257
82.513,252
82.523,288
82.533,264
82.543,243
82.554,245
82.564,222
82.574,237
82.584,236
82.594,245
82.605,242
82.615,222
82.625,233
82.635,257
82.645,222
82.656,199
82.666,206
82.676,198
82.686,213
82.696,208
82.707,217
82.717,191
82.727,208
82.737,183
82.747,215
82.757,224
82.768,194
82.778,185
82.788,197
82.798,176
82.808,202
82.819,186
82.829,188
82.839,167
82.849,172
82.859,191
82.87,220
82.88,143
82.89,193
82.9,174
82.91,174
82.921,182
82.931,174
82.941,175
82.951,175
82.961,169
82.972,194
82.982,151
82.992,158
83.002,175
83.012,177
83.023,178
83.033,169
83.043,197
83.053,163
83.063,155
83.073,151
83.084,149
83.094,161
83.104,145
83.114,156
83.124,176
83.135,163
83.145,144
83.155,180
83.165,164
83.175,174
83.186,145
83.196,140
83.206,159
83.216,141
83.226,167
83.237,161
83.247,138
83.257,161
83.267,164
83.277,125
83.288,149
83.298,152
83.308,142
83.318,162
83.328,155
83.338,150
83.349,179
83.359,157
83.369,156
83.379,158
83.389,149
83.4,152
83.41,130
83.42,127
83.43,135
83.44,136
83.451,136
83.461,143
83.471,138
83.481,139
83.491,169
83.502,143
83.512,133
83.522,156
83.532,121
83.542,127
83.553,148
83.563,138
83.573,154
83.583,142
83.593,147
83.604,159
83.614,131
83.624,154
83.634,146
83.644,132
83.654,168
83.665,140
83.675,143
83.685,143
83.695,154
83.705,146
83.716,139
83.726,123
83.736,122
83.746,147
83.756,119
83.767,134
83.777,152
83.787,139
83.797,140
83.807,141
83.818,129
83.828,137
83.838,137
83.848,128
83.858,127
83.869,136
83.879,129
83.889,127
83.899,138
83.909,137
83.919,120
83.93,118
83.94,134
83.95,137
83.96,150
83.97,121
83.981,146
83.991,115
84.001,131
84.011,125
84.021,140
84.032,123
84.042,115
84.052,140
84.062,129
84.072,128
84.083,137
84.093,142
84.103,135
84.113,125
84.123,128
84.134,133
84.144,113
84.154,127
84.164,126
84.174,141
84.184,111
84.195,125
84.205,134
84.215,118
84.225,128
84.235,134
84.246,125
84.256,164
84.266,104
84.276,104
84.286,140
84.297,119
84.307,131
84.317,141
84.327,126
84.337,139
84.348,130
84.358,122
84.368,142
84.378,127
84.388,147
84.399,156
84.409,129
84.419,133
84.429,127
84.439,131
84.45,139
84.46,124
84.47,116
84.48,154
84.49,146
84.5,135
84.511,133
84.521,132
84.531,128
84.541,121
84.551,135
84.562,122
84.572,110
84.582,127
84.592,123
84.602,127
84.613,132
84.623,115
84.633,121
84.643,117
84.653,119
84.664,133
84.674,115
84.684,133
84.694,152
84.704,113
84.715,102
84.725,149
84.735,116
84.745,152
84.755,124
84.765,117
84.776,130
84.786,140
84.796,117
84.806,119
84.816,130
84.827,116
84.837,113
84.847,125
84.857,108
84.867,116
84.878,142
84.888,134
84.898,131
84.908,119
84.918,118
84.929,141
84.939,109
84.949,126
84.959,113
84.969,118
84.98,114
84.99,131
85,124
85.01,122
85.02,137
85.031,125
85.041,106
85.051,111
85.061,135
85.071,137
85.081,138
85.092,126
85.102,129
85.112,131
85.122,124
85.132,114
85.143,118
85.153,109
85.163,123
85.173,130
85.183,122
85.194,135
85.204,118
85.214,118
85.224,116
85.234,113
85.245,125
85.255,104
85.265,123
85.275,116
85.285,119
85.296,101
85.306,149
85.316,110
85.326,110
85.336,117
85.346,112
85.357,127
85.367,117
85.377,127
85.387,101
85.397,93
85.408,114
85.418,127
85.428,118
85.438,127
85.448,102
85.459,119
85.469,116
85.479,103
85.489,115
85.499,120
85.51,115
85.52,117
85.53,117
85.54,129
85.55,116
85.561,132
85.571,111
85.581,122
85.591,133
85.601,117
85.611,123
85.622,117
85.632,118
85.642,116
85.652,116
85.662,107
85.673,119
85.683,114
85.693,110
85.703,109
85.713,131
85.724,122
85.734,113
85.744,104
85.754,124
85.764,120
85.775,113
85.785,117
85.795,110
85.805,112
85.815,121
85.826,127
85.836,119
85.846,109
85.856,100
85.866,122
85.877,116
85.887,137
85.897,116
85.907,114
85.917,115
85.927,132
85.938,151
85.948,120
85.958,113
85.968,116
85.978,113
85.989,98
85.999,110
86.009,103
86.019,145
86.029,132
86.04,125
86.05,115
86.06,112
86.07,119
86.08,120
86.091,99
86.101,119
86.111,122
86.121,123
86.131,97
86.142,117
86.152,110
86.162,117
86.172,130
86.182,115
86.192,139
86.203,113
86.213,108
86.223,102
86.233,116
86.243,110
86.254,105
86.264,117
86.274,122
86.284,123
86.294,136
86.305,111
86.315,132
86.325,69
86.335,130
86.345,99
86.356,101
86.366,95
86.376,107
86.386,134
86.396,112
86.407,100
86.417,96
86.427,102
86.437,112
86.447,136
86.458,109
86.468,117
86.478,113
86.488,94
86.498,124
86.508,117
86.519,122
86.529,111
86.539,114
86.549,118
86.559,105
86.57,119
86.58,104
86.59,104
86.6,112
86.61,108
86.621,104
86.631,101
86.641,125
86.651,116
86.661,111
86.672,127
86.682,122
86.692,129
86.702,137
86.712,125
86.723,116
86.733,99
86.743,119
86.753,117
86.763,111
86.773,107
86.784,137
86.794,101
86.804,125
86.814,115
86.824,105
86.835,115
86.845,107
86.855,95
86.865,119
86.875,122
86.886,119
86.896,109
86.906,108
86.916,107
86.926,91
86.937,114
86.947,130
86.957,110
86.967,136
86.977,105
86.988,107
86.998,122
87.008,131
87.018,128
87.028,114
87.039,112
87.049,118
87.059,118
87.069,115
87.079,104
87.089,135
87.1,117
87.11,92
87.12,102
87.13,112
87.14,108
87.151,120
87.161,101
87.171,114
87.181,106
87.191,97
87.202,126
87.212,130
87.222,124
87.232,116
87.242,123
87.253,113
87.263,101
87.273,87
87.283,114
87.293,108
87.304,84
87.314,95
87.324,110
87.334,122
87.344,91
87.354,122
87.365,105
87.375,96
87.385,132
87.395,100
87.405,103
87.416,106
87.426,121
87.436,112
87.446,100
87.456,108
87.467,127
87.477,108
87.487,115
87.497,107
87.507,102
87.518,117
87.528,110
87.538,115
87.548,107
87.558,122
87.569,91
87.579,112
87.589,112
87.599,103
87.609,96
87.619,103
87.63,121
87.64,124
87.65,110
87.66,106
87.67,104
87.681,101
87.691,117
87.701,113
87.711,110
87.721,116
87.732,113
87.742,138
87.752,117
87.762,133
87.772,85
87.783,99
87.793,111
87.803,107
87.813,106
87.823,130
87.834,114
87.844,99
87.854,124
87.864,118
87.874,113
87.885,104
87.895,110
87.905,137
87.915,95
87.925,116
87.935,116
87.946,114
87.956,107
87.966,110
87.976,114
87.986,114
87.997,120
88.007,105
88.017,122
88.027,113
88.037,126
88.048,106
88.058,111
88.068,105
88.078,127
88.088,117
88.099,115
88.109,114
88.119,110
88.129,102
88.139,105
88.15,108
88.16,109
88.17,129
88.18,107
88.19,96
88.2,94
88.211,104
88.221,116
88.231,111
88.241,101
88.251,109
88.262,113
88.272,125
88.282,118
88.292,103
88.302,101
88.313,113
88.323,98
88.333,115
88.343,102
88.353,106
88.364,106
88.374,112
88.384,109
88.394,122
88.404,99
88.415,108
88.425,108
88.435,109
88.445,108
88.455,112
88.466,113
88.476,101
88.486,104
88.496,111
88.506,117
88.516,107
88.527,121
88.537,109
88.547,126
88.557,110
88.567,113
88.578,127
88.588,112
88.598,103
88.608,116
88.618,127
88.629,120
88.639,102
88.649,113
88.659,115
88.669,98
88.68,103
88.69,106
88.7,131
88.71,98
88.72,101
88.731,126
88.741,112
88.751,101
88.761,97
88.771,85
88.781,94
88.792,103
88.802,103
88.812,114
88.822,99
88.832,123
88.843,109
88.853,102
88.863,108
88.873,112
88.883,107
88.894,103
88.904,124
88.914,109
88.924,107
88.934,117
88.945,111
88.955,109
88.965,94
88.975,112
88.985,100
88.996,128
89.006,111
89.016,108
89.026,108
89.036,110
89.046,100
89.057,109
89.067,104
89.077,107
89.087,121
89.097,124
89.108,102
89.118,108
89.128,121
89.138,120
89.148,97
89.159,92
89.169,126
89.179,94
89.189,100
89.199,128
89.21,99
89.22,103
89.23,115
89.24,108
89.25,109
89.261,91
89.271,106
89.281,135
89.291,113
89.301,94
89.312,88
89.322,117
89.332,96
89.342,101
89.352,106
89.362,83
89.373,97
89.383,112
89.393,88
89.403,121
89.413,125
89.424,95
89.434,122
89.444,99
89.454,120
89.464,105
89.475,99
89.485,100
89.495,113
89.505,105
89.515,106
89.526,97
89.536,112
89.546,101
89.556,103
89.566,96
89.577,89
89.587,103
89.597,113
89.607,132
89.617,124
89.627,109
89.638,107
89.648,116
89.658,92
89.668,98
89.678,98
89.689,111
89.699,111
89.709,102
89.719,124
89.729,104
89.74,115
89.75,116
89.76,101
89.77,120
89.78,127
89.791,110
89.801,110
89.811,95
89.821,125
89.831,126
89.842,116
89.852,116
89.862,109
89.872,116
89.882,105
89.893,99
89.903,110
89.913,122
89.923,116
89.933,97
89.943,112
89.954,114
89.964,93
89.974,122
89.984,107
89.994,95
90.005,98
90.015,98
90.025,101
90.035,88
90.045,109
90.056,94
90.066,111
90.076,110
90.086,101
90.096,107
90.107,89
90.117,98
90.127,94
90.137,100
90.147,119
90.158,111
90.168,114
90.178,101
90.188,108
90.198,100
90.208,112
90.219,104
90.229,111
90.239,110
90.249,107
90.259,95
90.27,118
90.28,100
90.29,114
90.3,113
90.31,124
90.321,122
90.331,95
90.341,114
90.351,84
90.361,101
90.372,110
90.382,112
90.392,113
90.402,112
90.412,124
90.423,105
90.433,99
90.443,98
90.453,86
90.463,107
90.473,98
90.484,103
90.494,122
90.504,131
90.514,101
90.524,126
90.535,109
90.545,117
90.555,128
90.565,93
90.575,102
90.586,115
90.596,135
90.606,103
